interveningOpponents,interveningTeammates,minute,second,label,angle,distance,bodyPart_سایر,bodyPart_سر,bodyPart_پا,playType_جریان بازی,playType_ضربه آزاد مستقیم,playType_مستقیم از کرنر,playType_پنالتی,interferenceOnShooter_زیاد,interferenceOnShooter_متوسط,interferenceOnShooter_کم
2,0,23,55,0,12.948358115134333,14.286392126775747,0,0,1,1,0,0,0,0,0,1
2,0,68,36,0,11.419017593158225,25.060808047626878,0,0,1,1,0,0,0,0,0,1
1,0,26,6,1,39.79677143461495,9.257996543529275,0,0,1,1,0,0,0,0,0,1
1,0,12,29,1,39.06647259161403,8.991690608556326,0,0,1,1,0,0,0,0,0,1
2,0,57,1,0,11.133136184042078,20.754276667713572,0,0,1,1,0,0,0,0,1,0
1,0,28,56,0,27.295422391624967,10.768161402950831,0,1,0,1,0,0,0,0,1,0
2,1,77,18,0,11.39519558264215,21.16914027541034,0,0,1,1,0,0,0,0,1,0
2,0,45,57,0,21.128964587661642,19.04914958731754,0,0,1,1,0,0,0,0,1,0
3,1,60,19,0,42.37852532298125,9.35109084545755,0,1,0,1,0,0,0,0,1,0
2,0,52,21,0,15.790119843860198,25.417198901531226,0,0,1,1,0,0,0,0,1,0
3,1,73,47,0,15.273136283748128,26.622616325222435,0,0,1,1,0,0,0,0,0,1
2,0,70,20,0,25.031337483669855,14.039633186091438,0,0,1,1,0,0,0,0,1,0
1,0,21,2,0,37.81390892084677,10.255266939480416,0,1,0,1,0,0,0,0,1,0
2,0,13,32,0,14.885148858446158,17.762370337317034,0,0,1,1,0,0,0,0,0,1
3,1,92,25,0,38.08728769067013,10.544353939431284,0,1,0,1,0,0,0,1,0,0
2,0,91,17,0,14.503768074856023,15.917012910719148,0,0,1,1,0,0,0,1,0,0
2,1,17,43,0,47.657187879095765,8.264103097130384,0,1,0,1,0,0,0,0,1,0
4,1,20,57,0,15.521649178788955,25.8983397151246,0,0,1,1,0,0,0,0,1,0
5,1,62,7,0,14.368536433288545,19.777575685609197,0,0,1,1,0,0,0,0,0,1
2,0,16,24,0,37.253084896140585,7.1972355804155805,0,0,1,1,0,0,0,0,1,0
2,0,13,0,0,14.467183284464145,22.712386488434017,0,0,1,1,0,0,0,0,1,0
2,0,77,33,0,14.817364328512525,18.74931465414136,0,0,1,1,0,0,0,0,0,1
3,0,79,22,0,18.70931010278241,20.69765445648371,0,0,1,1,0,0,0,0,1,0
1,0,2,18,0,31.611856203474222,12.716170807283143,0,1,0,1,0,0,0,1,0,0
3,0,20,40,0,19.795187724026984,20.963420522424293,0,0,1,1,0,0,0,0,1,0
3,0,67,12,0,12.873403797590848,15.393466146388214,0,0,1,1,0,0,0,0,1,0
2,0,8,23,0,12.645307168759746,20.300061576261292,0,0,1,1,0,0,0,0,1,0
3,1,21,46,0,14.946998272916666,27.79177036462413,0,0,1,1,0,0,0,0,0,1
2,0,67,53,0,11.909164601992385,33.355806091293914,0,0,1,1,0,0,0,0,0,1
5,1,27,35,0,12.42943270457653,28.868628301323916,0,0,1,1,0,0,0,0,1,0
2,1,1,3,0,20.458241523057858,14.464484090350407,0,0,1,1,0,0,0,0,0,1
2,0,22,10,0,43.080423427438085,8.70979333853565,0,1,0,1,0,0,0,0,1,0
3,0,45,54,0,14.34188864401557,28.513724765452864,0,0,1,1,0,0,0,0,1,0
1,0,0,44,1,100.08570698573152,3.08262874832504,0,0,1,1,0,0,0,0,1,0
4,3,35,27,0,16.14403340258372,25.74953591814812,0,0,1,1,0,0,0,0,0,1
1,0,69,27,0,19.430558273925023,11.05126689570024,0,0,1,1,0,0,0,0,1,0
3,0,34,33,0,12.399390145245428,20.500243900988107,0,0,1,1,0,0,0,1,0,0
3,1,89,23,0,8.297895849041762,18.071502427855854,0,0,1,1,0,0,0,1,0,0
2,0,58,2,0,15.133294499595904,20.286571913460392,0,0,1,1,0,0,0,0,1,0
3,0,70,42,0,12.969624090674241,28.669879664902677,0,0,1,1,0,0,0,0,1,0
3,0,83,16,0,15.752244765947014,23.32575615065887,0,0,1,1,0,0,0,0,0,1
2,0,71,5,0,13.185611976672332,15.96602016784396,0,0,1,1,0,0,0,0,1,0
2,0,43,40,0,12.489725470660023,16.396478280411316,0,0,1,1,0,0,0,0,1,0
5,1,67,51,0,19.096844006238065,21.485346168958973,0,0,1,1,0,0,0,0,0,1
2,0,29,34,0,73.81271957094053,4.844336899927584,0,1,0,1,0,0,0,0,1,0
3,1,43,24,0,15.316635419921196,26.709056516470213,0,0,1,1,0,0,0,0,1,0
3,0,5,9,0,12.803475205507514,23.995482908247546,0,0,1,1,0,0,0,0,1,0
2,0,44,57,0,10.736021788288012,14.686592525157087,0,0,1,1,0,0,0,0,1,0
2,0,1,22,0,18.37420543172032,20.7608501752698,0,0,1,1,0,0,0,0,1,0
2,0,79,55,0,16.527676880843774,25.194961797946828,0,0,1,1,0,0,0,0,1,0
1,0,9,19,0,16.71814579069989,17.812897013119457,0,0,1,1,0,0,0,0,1,0
1,0,36,19,0,12.873403797590848,15.393466146388214,0,0,1,1,0,0,0,0,1,0
2,0,90,10,0,27.090832266580954,13.721005794037113,0,0,1,1,0,0,0,0,1,0
3,0,44,11,0,53.65533793346815,7.234320977120106,0,1,0,1,0,0,0,1,0,0
3,0,24,53,0,46.38474416824784,8.414000237699069,0,1,0,1,0,0,0,1,0,0
1,0,38,3,0,14.40311700635399,24.852784552238813,0,0,1,1,0,0,0,0,0,1
2,0,89,30,0,17.396016406237916,19.654070825149685,0,0,1,1,0,0,0,0,1,0
2,0,23,36,0,50.334070106443136,7.766298989866409,0,1,0,1,0,0,0,1,0,0
2,0,6,1,0,17.52070158801955,18.20767146012911,0,0,1,1,0,0,0,0,1,0
1,0,21,17,0,45.229967939364826,8.658689277252073,0,1,0,1,0,0,0,1,0,0
4,0,61,33,0,13.132485762109544,29.82793656959864,0,0,1,1,0,0,0,0,0,1
4,1,63,49,0,17.318970803176043,23.98694645010073,0,0,1,1,0,0,0,0,0,1
2,0,79,20,0,29.85640167994151,12.380973305843124,0,0,1,1,0,0,0,1,0,0
2,0,36,38,0,64.98953437941533,5.115437420201718,0,0,1,1,0,0,0,0,1,0
2,1,58,52,0,31.416526087852684,7.82387372086232,0,1,0,1,0,0,0,1,0,0
2,0,77,12,0,27.835614723186303,11.290960986559115,0,0,1,1,0,0,0,0,1,0
2,0,63,54,0,30.500617942670267,12.854901788811924,0,1,0,1,0,0,0,1,0,0
1,0,0,39,0,21.79429041005804,15.981514321240025,0,0,1,1,0,0,0,0,1,0
1,0,16,58,0,1.3904596410630146,15.478181417724759,0,0,1,1,0,0,0,0,0,1
1,0,68,21,0,53.65533793346815,7.234320977120106,0,0,1,1,0,0,0,0,1,0
1,0,39,43,0,16.441647960509137,15.366889730846644,0,0,1,1,0,0,0,0,0,1
2,0,44,13,0,19.458356111845806,15.513922779232853,0,0,1,1,0,0,0,1,0,0
2,1,74,43,0,50.50636001403097,7.24486024709932,0,1,0,1,0,0,0,0,1,0
2,0,13,16,0,26.225545025019063,13.558532368954982,0,0,1,1,0,0,0,0,1,0
1,0,9,20,0,44.02768610637656,8.481332442488032,0,0,1,1,0,0,0,0,0,1
2,0,47,17,0,68.62599841758711,4.762110876491643,1,0,0,1,0,0,0,0,0,1
1,0,15,36,0,26.182470578815824,11.817076626645019,0,1,0,1,0,0,0,0,1,0
2,0,24,37,0,10.363120816084326,14.599263680062773,0,0,1,1,0,0,0,1,0,0
3,1,61,26,0,26.04767081524289,14.920405490468415,0,0,1,1,0,0,0,0,0,1
2,1,38,52,0,17.373408311557657,21.096336174795848,0,0,1,1,0,0,0,0,1,0
3,0,81,29,0,15.858291802183956,26.11175405827805,0,0,1,1,0,0,0,1,0,0
1,0,78,39,0,52.61595515791203,7.337261069363691,0,1,0,1,0,0,0,0,0,1
1,0,3,23,0,31.343491503839704,12.05159740449373,0,0,1,1,0,0,0,0,0,1
0,0,11,28,1,12.331660890367345,25.617993676320555,0,0,1,1,0,0,0,0,0,1
3,0,63,0,0,18.502162964896108,15.041070440630216,0,0,1,1,0,0,0,0,1,0
2,0,76,50,0,26.166759279785936,12.583850761988558,0,1,0,1,0,0,0,0,1,0
1,0,43,43,0,11.905283553199187,13.340483499483819,0,0,1,1,0,0,0,0,0,1
3,0,21,15,0,43.080423427438085,8.70979333853565,0,0,1,1,0,0,0,1,0,0
2,0,16,40,0,16.690904038973798,24.945011525353124,0,0,1,1,0,0,0,0,1,0
3,0,92,44,0,127.33393382213498,1.9039432764659772,0,1,0,1,0,0,0,1,0,0
6,1,63,23,0,15.207420055994461,14.884599423565286,0,1,0,1,0,0,0,1,0,0
2,0,89,29,0,19.037010023497462,15.346312260605153,0,0,1,1,0,0,0,0,1,0
2,0,50,47,1,48.71816388425845,8.042412573351358,0,1,0,1,0,0,0,1,0,0
3,0,16,23,0,16.294591118523034,25.257151462506616,0,0,1,1,0,0,0,0,0,1
1,0,11,33,0,50.20103748750292,7.681985420449586,0,0,1,1,0,0,0,0,1,0
4,0,29,46,1,28.909695660091927,13.854187092716773,0,0,1,1,0,0,0,1,0,0
2,0,2,31,0,15.468753808052737,26.323443923620633,0,0,1,1,0,0,0,1,0,0
1,0,88,42,0,39.065620362655615,10.27875965279858,0,1,0,1,0,0,0,0,1,0
7,2,80,27,0,13.29365623535985,31.29019814574526,0,0,1,0,1,0,0,0,0,1
2,0,30,28,0,14.308056821610606,28.922828354087365,0,0,1,1,0,0,0,0,0,1
4,2,68,27,0,14.814559378899874,27.795053516768053,0,0,1,1,0,0,0,0,0,1
2,0,79,17,0,19.040737779206204,18.33022094793186,0,0,1,1,0,0,0,0,0,1
3,0,74,6,0,12.612639719521646,27.196398658645965,0,0,1,1,0,0,0,0,0,1
1,0,65,13,0,12.103921006732097,11.511776578790956,0,0,1,1,0,0,0,0,0,1
2,0,23,47,1,32.05360810252661,12.144175558678324,0,0,1,1,0,0,0,0,0,1
2,0,22,49,0,35.66160907848328,9.197853010349753,0,0,1,1,0,0,0,0,0,1
2,0,6,51,0,33.98323770291965,11.511776578790956,0,0,1,1,0,0,0,0,0,1
2,0,62,58,0,16.069869112316407,18.173312851541407,0,0,1,1,0,0,0,0,1,0
3,0,4,40,0,18.786416508919704,21.6702584202404,0,0,1,1,0,0,0,0,0,1
2,0,65,54,0,85.86478563166318,3.904177250074592,0,1,0,1,0,0,0,1,0,0
2,0,78,32,0,11.793618165344885,12.380569453785235,0,0,1,1,0,0,0,0,0,1
1,0,61,54,1,12.58062788525752,8.414000237699069,0,0,1,1,0,0,0,0,0,1
1,0,73,46,0,12.68485741159958,13.854187092716773,0,0,1,1,0,0,0,0,1,0
3,0,56,41,0,22.055516416790635,18.7417315101887,0,0,1,1,0,0,0,1,0,0
3,0,86,55,0,15.21864729889104,25.37925333811064,0,0,1,1,0,0,0,0,1,0
1,0,23,14,0,24.628226789062744,14.849033638590763,0,0,1,1,0,0,0,0,1,0
8,1,17,54,0,13.776855769122301,28.067810744694714,0,0,1,0,1,0,0,0,0,1
1,0,82,47,1,36.90123249850194,10.97,0,0,1,0,0,0,1,0,0,1
2,0,61,38,0,13.603108370798553,13.396585385836199,0,0,1,1,0,0,0,0,1,0
1,0,53,0,0,59.31521124524451,6.363968887416092,0,0,1,1,0,0,0,0,0,1
3,0,89,1,0,14.912944757767214,19.934124008844734,0,0,1,1,0,0,0,0,1,0
6,3,45,36,0,16.060377483916547,18.695903294572318,0,0,1,1,0,0,0,0,0,1
5,1,59,26,0,22.66476267872142,18.237436771651875,0,0,1,1,0,0,0,0,0,1
1,0,53,30,1,26.371139666837518,10.791353019895142,0,0,1,1,0,0,0,0,0,1
3,0,41,40,0,28.89154975533199,13.738850024656358,0,0,1,1,0,0,0,0,0,1
3,0,55,42,0,17.697907916191454,22.0962191335984,0,0,1,1,0,0,0,1,0,0
4,1,56,50,0,14.11459844118898,29.49787958481084,0,0,1,1,0,0,0,0,0,1
2,0,65,54,0,10.714715328321525,30.493541939236906,0,0,1,1,0,0,0,1,0,0
2,0,88,33,0,17.74432789090924,15.90288653043843,0,0,1,1,0,0,0,0,0,1
1,0,39,17,1,39.534602587942366,9.984513007653403,0,1,0,1,0,0,0,0,0,1
4,1,81,25,0,28.007527452245373,14.34079844360139,0,0,1,1,0,0,0,1,0,0
2,0,80,41,0,9.973427061273561,14.515715621353293,0,0,1,1,0,0,0,0,1,0
1,0,59,50,0,33.34795973727182,7.031016996139321,0,0,1,1,0,0,0,0,1,0
2,0,20,58,0,23.348722313559463,17.711764451911616,0,0,1,1,0,0,0,0,1,0
1,0,69,29,1,26.167345499837154,13.01436898201369,0,0,1,1,0,0,0,0,1,0
1,0,45,31,0,29.05449630034728,7.0354815044885175,0,0,1,1,0,0,0,1,0,0
1,0,73,50,0,56.61910145419034,6.771661539090683,0,1,0,1,0,0,0,0,1,0
2,0,45,55,0,31.76320770955073,12.085052751229513,0,1,0,1,0,0,0,1,0,0
3,0,46,13,0,19.010564926720427,15.867476169826128,0,1,0,1,0,0,0,0,1,0
2,0,68,24,0,20.995680143103787,19.11289093779379,0,0,1,1,0,0,0,0,1,0
2,0,18,17,0,48.408075450044606,8.077307719778911,0,1,0,1,0,0,0,1,0,0
4,0,52,21,0,14.400079157803102,20.803081502508228,0,0,1,1,0,0,0,1,0,0
1,0,32,7,0,29.03775169162197,7.918838298639518,0,1,0,1,0,0,0,0,0,1
2,0,23,23,0,41.422454840744265,8.921911230224161,0,1,0,1,0,0,0,0,1,0
5,1,11,29,0,13.749499238511273,25.885148251458787,0,0,1,0,1,0,0,0,0,1
2,0,79,38,0,16.88392407922775,15.164722219678145,0,0,1,1,0,0,0,1,0,0
3,1,85,18,0,16.027385767987063,25.348445711719684,0,0,1,1,0,0,0,0,0,1
3,0,70,36,0,15.276918354687878,27.236279114445864,0,0,1,1,0,0,0,0,0,1
5,1,38,50,0,13.700252798463364,13.066694302691864,0,1,0,1,0,0,0,0,0,1
0,0,41,24,1,53.30573206727734,7.268796324014039,0,0,1,1,0,0,0,0,0,1
2,0,88,20,0,12.643662005829318,22.935304663335085,0,0,1,1,0,0,0,0,1,0
1,0,26,52,0,13.502484270936845,8.16963279468545,0,0,1,1,0,0,0,0,0,1
1,0,21,33,1,66.46599753124988,4.788287794191156,0,0,1,1,0,0,0,0,1,0
2,0,55,28,0,13.939843592851657,29.934176120280977,0,0,1,1,0,0,0,0,0,1
1,0,36,9,0,39.55283093723784,10.092095917102652,0,1,0,1,0,0,0,0,0,1
2,1,59,22,0,12.490634205697601,28.363139812087095,0,0,1,1,0,0,0,0,1,0
4,0,17,8,0,17.432851066483877,23.16249554775996,0,0,1,1,0,0,0,0,0,1
3,0,90,28,0,12.169270916135588,32.346959671660024,0,0,1,1,0,0,0,0,0,1
1,0,79,18,0,86.67191665831974,3.8713821821153234,0,0,1,1,0,0,0,0,0,1
3,0,39,28,0,11.163267278039786,22.650496683295934,0,0,1,1,0,0,0,0,1,0
1,0,20,27,0,6.983020307911802,10.86190130686152,0,0,1,1,0,0,0,1,0,0
2,0,80,13,0,35.36369598967598,11.24904440385938,0,0,1,1,0,0,0,0,0,1
4,1,26,8,0,20.565961400221656,19.322269535435012,0,0,1,1,0,0,0,0,0,1
2,0,16,1,0,13.140883481119605,17.84585386021078,0,0,1,1,0,0,0,0,1,0
6,1,84,56,0,18.518130888139204,22.445569718766333,0,0,1,0,1,0,0,0,0,1
3,0,82,7,0,9.000861305812364,34.981312153777196,0,0,1,1,0,0,0,0,0,1
1,0,87,55,1,36.90123249850194,10.97,0,0,1,0,0,0,1,0,0,1
2,0,92,37,0,54.63867091042664,6.953804713967743,0,1,0,1,0,0,0,0,1,0
3,1,18,57,0,11.748214461440607,31.566897218447046,0,0,1,1,0,0,0,0,1,0
2,0,31,21,0,40.38643738630218,8.939407139178751,0,0,1,1,0,0,0,0,1,0
4,1,33,10,0,13.672576509674903,30.480278870115345,0,0,1,1,0,0,0,0,1,0
3,0,14,20,0,12.25893781808949,31.963937492117584,0,0,1,1,0,0,0,0,1,0
3,1,52,40,0,28.247791846280084,13.663765952328077,0,0,1,1,0,0,0,0,0,1
2,0,46,0,0,29.55783487241594,13.80175351178248,0,0,1,1,0,0,0,0,1,0
4,1,37,55,0,15.933870920198714,24.26409899419305,0,0,1,1,0,0,0,0,0,1
2,0,41,52,1,32.21706517402575,12.228593541368525,0,0,1,1,0,0,0,0,0,1
1,0,63,49,0,50.0264779499538,7.498533189897875,0,0,1,1,0,0,0,0,1,0
1,0,27,33,1,21.861455618188128,12.426817774474687,0,0,1,1,0,0,0,0,1,0
2,0,11,51,0,16.02314412898594,17.667110686244087,0,0,1,1,0,0,0,0,1,0
3,1,30,44,0,30.31834979431485,13.01877490396082,0,0,1,1,0,0,0,1,0,0
2,1,16,30,0,13.244070593440485,30.218500955540463,0,0,1,1,0,0,0,1,0,0
3,0,55,39,0,15.255446396111983,20.857672449245147,0,0,1,1,0,0,0,0,1,0
3,0,69,55,0,14.92983336945619,25.088682707547644,0,0,1,1,0,0,0,0,0,1
4,2,7,11,0,21.185913175841215,19.268694818279727,0,0,1,1,0,0,0,0,1,0
2,0,54,19,0,9.24479234410132,14.673820225149278,0,0,1,1,0,0,0,0,1,0
0,0,44,49,0,91.19224649671982,3.59723504931218,0,0,1,1,0,0,0,0,0,1
1,0,88,11,1,55.203470492988636,6.718459644888849,0,1,0,1,0,0,0,0,0,1
2,0,25,50,0,73.81271957094053,4.844336899927584,0,0,1,1,0,0,0,0,1,0
2,1,74,6,1,7.385902392751625,27.566728133748484,0,0,1,1,0,0,0,0,0,1
2,0,51,57,0,129.01314370582813,2.1213203435596424,0,0,1,1,0,0,0,1,0,0
5,1,43,55,0,16.22453485170019,22.974407500521096,0,0,1,1,0,0,0,0,0,1
1,0,51,52,0,51.78031717576369,7.51750623544803,0,0,1,1,0,0,0,0,1,0
5,3,55,38,1,25.70139503344096,15.154735233582935,0,0,1,1,0,0,0,0,0,1
3,1,50,45,0,14.044418437562474,23.215204069747053,0,0,1,1,0,0,0,0,1,0
2,0,55,52,0,32.258293099513814,12.337787483985936,0,0,1,1,0,0,0,0,1,0
5,0,52,25,1,14.482410256511411,24.63987418799049,0,0,1,1,0,0,0,0,0,1
1,0,71,6,1,56.873267050670414,6.748547991975755,0,1,0,1,0,0,0,0,0,1
3,1,1,53,0,10.223462428745286,31.707311459661792,0,0,1,1,0,0,0,0,0,1
4,0,60,46,1,40.00858885526459,9.801555998921804,0,0,1,1,0,0,0,1,0,0
2,0,19,28,0,28.083165041309634,11.68720668081129,0,0,1,1,0,0,0,0,1,0
2,0,71,21,0,13.263035228804569,15.171067859580619,0,0,1,1,0,0,0,0,1,0
7,2,17,55,0,15.185064747833287,25.803032767486847,0,0,1,0,1,0,0,0,0,1
4,0,32,1,0,12.633088733934938,31.08682679206741,0,0,1,1,0,0,0,0,1,0
3,1,13,35,0,28.23659579680266,14.39534647030074,0,0,1,1,0,0,0,0,0,1
1,0,79,16,0,36.65495698913394,9.83923269366062,0,0,1,1,0,0,0,0,0,1
5,1,86,2,0,14.98540533053347,26.756802873288134,0,0,1,1,0,0,0,0,1,0
2,0,61,48,0,34.24343016875175,10.61369398465963,0,0,1,1,0,0,0,0,0,1
2,1,21,56,0,27.321787980773045,15.012131760679429,0,0,1,1,0,0,0,1,0,0
2,0,18,15,0,22.68153413390618,14.336450048739403,0,0,1,1,0,0,0,0,1,0
1,0,50,3,0,18.31434753971669,19.988108965082215,0,1,0,1,0,0,0,0,1,0
3,1,27,11,0,34.506592425822966,10.312759087654477,0,1,0,1,0,0,0,0,1,0
2,0,63,6,0,41.032422526830395,9.758862638648012,0,1,0,1,0,0,0,0,0,1
1,0,71,12,0,16.71501816481637,13.77066810289174,0,0,1,1,0,0,0,1,0,0
2,0,53,55,0,18.042025533364182,22.004440460961508,0,0,1,1,0,0,0,0,0,1
5,0,23,48,0,17.63064907584893,18.61316738225926,0,0,1,1,0,0,0,0,1,0
2,0,27,1,0,82.07364029030063,4.086281928599641,0,1,0,1,0,0,0,1,0,0
2,0,41,43,0,13.929532650002967,26.13535919018524,0,0,1,1,0,0,0,0,1,0
5,1,11,58,0,16.444054511817622,24.387014987488733,0,0,1,1,0,0,0,0,0,1
1,0,85,59,0,67.00027475124622,5.375881323094847,0,0,1,1,0,0,0,0,1,0
2,0,66,50,0,23.74350923657541,13.240592887027379,0,0,1,1,0,0,0,0,0,1
1,0,90,35,0,11.725687588467501,28.67800027895948,0,0,1,1,0,0,0,0,1,0
3,0,76,36,0,14.394455816328065,28.95699224712401,0,0,1,1,0,0,0,0,1,0
1,0,86,6,1,14.192921390624935,9.628109887200084,0,0,1,1,0,0,0,0,0,1
1,0,14,6,1,19.84198110965036,13.984233979735894,0,0,1,1,0,0,0,1,0,0
2,0,75,13,0,51.98272005219362,7.496692604075481,0,0,1,1,0,0,0,0,1,0
3,1,68,58,0,18.653335590219704,18.671703189586108,0,0,1,1,0,0,0,0,0,1
1,0,48,51,0,76.16321672151241,4.586948876976939,0,1,0,1,0,0,0,0,1,0
5,2,48,18,0,28.071426992285573,12.122120276585282,0,1,0,1,0,0,0,0,1,0
2,0,52,5,1,19.429924615484882,15.691695255771444,0,0,1,1,0,0,0,0,1,0
2,0,21,48,0,8.964351737659111,16.72577950350895,0,0,1,1,0,0,0,0,1,0
4,0,33,48,0,15.506061862905286,25.397519563925922,0,0,1,1,0,0,0,0,0,1
1,0,80,0,1,47.11267726615348,8.121145239435139,0,0,1,1,0,0,0,0,0,1
1,0,20,1,0,25.720640506804845,13.419903129307604,0,0,1,1,0,0,0,0,0,1
2,0,38,47,0,13.85767386559146,19.00421005987884,0,0,1,1,0,0,0,0,1,0
3,1,10,19,0,50.63538473731278,7.734041634229803,0,0,1,1,0,0,0,0,0,1
2,0,10,57,0,27.860068289102102,13.385103660412945,0,1,0,1,0,0,0,0,0,1
2,0,0,37,0,30.523554992131565,13.206854281016355,0,1,0,1,0,0,0,0,1,0
2,0,7,21,0,21.490257997077016,17.074381394358042,0,0,1,1,0,0,0,0,1,0
2,0,87,39,0,16.17439314008676,15.08016246596833,0,0,1,1,0,0,0,0,1,0
4,0,46,45,0,21.036794226220216,19.706344156134083,0,0,1,1,0,0,0,1,0,0
3,0,3,20,0,38.7367246965703,10.1084370700915,0,0,1,1,0,0,0,0,0,1
2,1,39,18,0,50.07255746772641,7.794414666926568,0,1,0,1,0,0,0,0,1,0
0,0,69,18,1,128.20724740306122,1.8200274723201295,0,0,1,1,0,0,0,0,1,0
3,0,54,29,0,28.667531516679983,13.050134098927874,0,0,1,1,0,0,0,1,0,0
3,0,51,30,0,14.567256139788594,26.358622877532888,0,0,1,1,0,0,0,0,0,1
4,0,42,7,0,31.0191503538511,13.087528414486824,0,1,0,1,0,0,0,0,1,0
1,1,68,33,0,79.80429477963433,4.356328729561166,0,0,1,1,0,0,0,0,1,0
2,0,55,12,0,13.71048449391136,24.586054990583584,0,0,1,1,0,0,0,0,1,0
3,2,78,38,0,10.953506339265678,35.47527025971754,0,0,1,1,0,0,0,0,0,1
5,1,54,44,0,14.197621052976901,29.286046165366876,0,0,1,1,0,0,0,0,0,1
3,1,7,29,0,51.498833562667855,7.546548880117322,0,1,0,1,0,0,0,1,0,0
6,3,66,21,0,18.0408401767482,22.51005553080667,0,0,1,1,0,0,0,0,0,1
4,2,89,19,0,62.27243564361935,6.036770659880993,0,1,0,1,0,0,0,0,1,0
6,2,16,55,0,16.238833091364697,24.288351117356648,0,0,1,0,1,0,0,0,0,1
3,0,72,53,0,17.48670080634631,23.37527967747124,0,0,1,1,0,0,0,0,0,1
3,0,93,12,0,23.920646287054367,14.804772879041408,0,0,1,1,0,0,0,1,0,0
2,0,31,59,0,18.217316491514897,18.75326638215327,0,0,1,1,0,0,0,0,1,0
3,0,17,57,0,12.811981551707191,25.12775557028522,0,0,1,1,0,0,0,0,1,0
2,0,90,13,0,27.59046474296345,14.813730117698244,0,1,0,1,0,0,0,0,1,0
3,1,88,34,0,18.518130888139204,22.445569718766333,0,0,1,1,0,0,0,0,1,0
5,1,46,9,0,21.62823922781154,18.697104053836785,0,0,1,0,1,0,0,0,0,1
1,0,21,15,0,41.85056672673831,9.53259670813782,0,0,1,1,0,0,0,0,1,0
3,0,91,27,0,15.15267028010233,26.349364318707956,0,0,1,1,0,0,0,0,1,0
2,0,21,38,0,18.195223053909427,16.05301529308435,0,0,1,1,0,0,0,0,0,1
1,0,87,26,0,33.447047759416954,11.853311773508702,0,0,1,1,0,0,0,0,0,1
3,0,57,19,0,33.5844742910857,11.590017256242547,0,0,1,1,0,0,0,1,0,0
1,0,69,6,0,25.563858850515906,14.290601806781968,0,0,1,1,0,0,0,0,0,1
1,0,91,53,0,20.51863784287455,11.425979170294335,0,0,1,1,0,0,0,0,0,1
4,2,68,42,0,16.843952555417765,23.065404830611577,0,0,1,0,1,0,0,0,0,1
2,0,66,32,0,30.36511370402615,12.64223081580146,0,1,0,1,0,0,0,0,1,0
2,0,49,5,0,18.37420543172032,20.7608501752698,0,0,1,1,0,0,0,0,0,1
1,0,49,3,0,46.028206165132374,8.028262576672489,0,1,0,1,0,0,0,0,1,0
2,0,70,19,0,14.758075655786065,26.447428986576373,0,0,1,1,0,0,0,0,1,0
1,0,6,52,0,40.554313575015414,9.036481616204396,0,0,1,1,0,0,0,0,0,1
3,1,36,53,0,16.751787869191357,24.404737245051418,0,0,1,1,0,0,0,0,0,1
1,0,71,52,0,13.574751872968829,16.214000123350193,0,0,1,1,0,0,0,0,1,0
4,0,15,4,0,11.851860336516532,20.758672886290203,0,0,1,1,0,0,0,0,1,0
2,0,18,45,0,14.651716589341238,19.761895152034384,0,0,1,1,0,0,0,0,1,0
2,0,79,5,0,12.387709063849867,32.43777581770982,0,0,1,1,0,0,0,0,1,0
3,0,81,31,0,14.428749510079678,16.3975242033668,0,0,1,1,0,0,0,0,1,0
4,1,66,45,0,12.9858075545288,23.824686776534964,0,0,1,1,0,0,0,0,0,1
1,0,62,38,0,52.14897070201303,7.383962350933271,0,0,1,1,0,0,0,0,0,1
3,2,31,34,0,23.565602621588425,17.50468794351959,0,0,1,1,0,0,0,0,0,1
4,0,6,4,0,19.844878130217214,17.372645164165416,0,0,1,1,0,0,0,0,1,0
1,0,59,8,0,29.529416286790813,6.000841607641382,0,0,1,1,0,0,0,0,1,0
2,0,53,44,0,18.111330412644964,22.95225696963155,0,0,1,1,0,0,0,0,1,0
2,0,0,21,0,11.208998048279382,18.072963232408792,0,0,1,1,0,0,0,0,1,0
1,0,75,28,0,49.88581778268957,6.52898920201282,0,1,0,1,0,0,0,0,1,0
1,0,68,43,1,53.081975791994985,7.196033629715748,0,0,1,1,0,0,0,0,1,0
3,1,65,55,0,16.276462090587938,25.518495253443138,0,0,1,1,0,0,0,0,1,0
2,0,21,12,0,9.720772442162716,34.11931124744461,0,0,1,1,0,0,0,0,1,0
2,0,63,30,0,51.98272005219362,7.496692604075481,0,1,0,1,0,0,0,0,1,0
7,2,42,2,0,16.31575653918089,24.7398706544719,0,0,1,0,1,0,0,0,0,1
2,0,17,27,0,14.556935961494965,24.141424978654427,0,0,1,1,0,0,0,0,1,0
1,0,23,21,0,88.03660772302312,3.736000535331868,0,0,1,1,0,0,0,1,0,0
2,0,85,26,0,35.493911251206974,9.893078388449169,0,1,0,1,0,0,0,0,0,1
5,3,52,50,0,14.713433858504025,27.515728229505395,0,0,1,1,0,0,0,0,0,1
2,0,55,14,0,17.456628571402057,13.693476549072555,0,0,1,1,0,0,0,0,1,0
1,0,96,5,0,88.23836812669657,3.773274440058661,0,1,0,1,0,0,0,0,1,0
1,0,27,24,1,78.80169095716485,4.420418532220677,0,0,1,1,0,0,0,0,0,1
2,0,43,0,1,21.292109006931124,17.293842834951402,0,0,1,1,0,0,0,0,0,1
